 2006767, 2430, 2427,   -3,  57381,  -1800,  22952,       0, 21152, 21032
 3006770, 2430, 2427,   -3,  57351,  -1800,  22940,       0, 21140, 21022
 4006741, 2430, 2427,   -3,  57321,  -1800,  22928,       0, 21128, 21010
 5006745, 2430, 2427,   -3,  57291,  -1800,  22916,       0, 21116, 20996
 6006749, 2430, 2427,   -3,  57261,  -1800,  22904,       0, 21104, 20986
 7006754, 2430, 2427,   -3,  57231,  -1800,  22892,       0, 21092, 20970
 8006759, 2430, 2427,   -3,  57202,  -1800,  22880,       0, 21080, 19966
 9006763, 2430, 2427,   -3,  57173,  -1800,  22869,   -1000, 20069, 22539
    6741, 2430, 2427,   -3,  57143,  -1800,  22857,       0, 21057, 20938
 1006768, 2430, 2427,   -3,  57113,  -1800,  22845,       0, 21045, 20927
 2006738, 2430, 2427,   -3,  57083,  -1800,  22833,       0, 21033, 20915
 3006742, 2430, 2428,   -2,  57054,  -1200,  22821,    1000, 22621, 20901
 4006750, 2430, 2427,   -3,  57024,  -1800,  22809,       0, 21009, 20888
 5006754, 2430, 2427,   -3,  56994,  -1800,  22797,       0, 20997, 20877
 6006758, 2430, 2427,   -3,  56964,  -1800,  22785,       0, 20985, 20866
 7006762, 2430, 2427,   -3,  56934,  -1800,  22773,       0, 20973, 20854
 8006767, 2430, 2427,   -3,  56904,  -1800,  22761,       0, 20961, 20844
 9006740, 2430, 2427,   -3,  56874,  -1800,  22749,       0, 20949, 20831
    6745, 2430, 2427,   -3,  56844,  -1800,  22737,       0, 20937, 20817
 1006740, 2430, 2427,   -3,  56814,  -1800,  22725,       0, 20925, 20805
 2006742, 2430, 2427,   -3,  56784,  -1800,  22713,       0, 20913, 20793
 3006745, 2430, 2427,   -3,  56754,  -1800,  22701,       0, 20901, 20784
 4006749, 2430, 2427,   -3,  56724,  -1800,  22689,       0, 20889, 20769
 5006752, 2430, 2427,   -3,  56694,  -1800,  22677,       0, 20877, 20756
 6006757, 2430, 2427,   -3,  56664,  -1800,  22665,       0, 20865, 20747
 7006761, 2430, 2427,   -3,  56634,  -1800,  22653,       0, 20853, 20736
 8006766, 2430, 2427,   -3,  56604,  -1800,  22641,       0, 20841, 20723
 9006738, 2430, 2427,   -3,  56574,  -1800,  22629,       0, 20829, 20711
    6743, 2430, 2427,   -3,  56544,  -1800,  22617,       0, 20817, 20698
 1006739, 2430, 2427,   -3,  56514,  -1800,  22605,       0, 20805, 20684
 2006741, 2430, 2427,   -3,  56484,  -1800,  22593,       0, 20793, 20675
 3006744, 2430, 2427,   -3,  56454,  -1800,  22581,       0, 20781, 20662
 4006748, 2430, 2427,   -3,  56424,  -1800,  22569,       0, 20769, 20650
 5006751, 2430, 2427,   -3,  56394,  -1800,  22557,       0, 20757, 20638
 6006756, 2430, 2427,   -3,  56364,  -1800,  22545,       0, 20745, 20629
 7006760, 2430, 2427,   -3,  56334,  -1800,  22533,       0, 20733, 20618
 8006765, 2430, 2427,   -3,  56304,  -1800,  22521,       0, 20721, 20606
 9006769, 2430, 2427,   -3,  56274,  -1800,  22509,       0, 20709, 20592
    6742, 2430, 2427,   -3,  56244,  -1800,  22497,       0, 20697, 20578
 1006770, 2430, 2427,   -3,  56214,  -1800,  22485,       0, 20685, 20566
 2006739, 2430, 2427,   -3,  56184,  -1800,  22473,       0, 20673, 20555
 3006742, 2430, 2427,   -3,  56154,  -1800,  22461,       0, 20661, 20546
 4006746, 2430, 2427,   -3,  56124,  -1800,  22449,       0, 20649, 20533
 5006749, 2430, 2427,   -3,  56094,  -1800,  22437,       0, 20637, 20521
 6006753, 2430, 2427,   -3,  56064,  -1800,  22425,       0, 20625, 20510
 7006758, 2430, 2427,   -3,  56034,  -1800,  22413,       0, 20613, 20497
 8006763, 2430, 2427,   -3,  56004,  -1800,  22401,       0, 20601, 20483
 9006767, 2430, 2427,   -3,  55974,  -1800,  22389,       0, 20589, 20474
    6740, 2430, 2427,   -3,  55944,  -1800,  22377,       0, 20577, 20458
 1006767, 2430, 2427,   -3,  55914,  -1800,  22365,       0, 20565, 20446
 2006769, 2430, 2427,   -3,  55884,  -1800,  22353,       0, 20553, 20437
 3006740, 2430, 2427,   -3,  55854,  -1800,  22341,       0, 20541, 20428
 4006743, 2430, 2427,   -3,  55824,  -1800,  22329,       0, 20529, 20413
 5006747, 2430, 2427,   -3,  55794,  -1800,  22317,       0, 20517, 20400
 6006751, 2430, 2427,   -3,  55765,  -1800,  22306,       0, 20506, 19394
 7006755, 2430, 2427,   -3,  55735,  -1800,  22294,       0, 20494, 20380
 8006759, 2430, 2427,   -3,  55705,  -1800,  22282,       0, 20482, 20364
 9006764, 2430, 2427,   -3,  55676,  -1800,  22270,       0, 20470, 20357
    6769, 2430, 2427,   -3,  55648,  -1800,  22259,       0, 20459, 20343
 1006764, 2430, 2428,   -2,  55620,  -1200,  22248,    1000, 22048, 20331
 2006770, 2430, 2427,   -3,  55591,  -1800,  22236,   -1000, 19436, 21914
 3006745, 2430, 2427,   -3,  55564,  -1800,  22225,   -1000, 19425, 21899
 4006753, 2430, 2427,   -3,  55535,  -1800,  22214,       0, 20414, 20296
 5006756, 2430, 2428,   -2,  55506,  -1200,  22202,    1000, 22002, 20285
 6006764, 2430, 2427,   -3,  55476,  -1800,  22190,       0, 20390, 20274
 7006769, 2430, 2427,   -3,  55448,  -1800,  22179,       0, 20379, 20265
 8006741, 2430, 2427,   -3,  55419,  -1800,  22167,       0, 20367, 20252
 9006745, 2430, 2427,   -3,  55389,  -1800,  22155,       0, 20355, 20237
    6750, 2430, 2427,   -3,  55359,  -1800,  22143,       0, 20343, 20228
 1006745, 2430, 2427,   -3,  55329,  -1800,  22131,       0, 20331, 20217
 2006746, 2430, 2427,   -3,  55299,  -1800,  22119,       0, 20319, 20206
 3006749, 2430, 2427,   -3,  55269,  -1800,  22107,       0, 20307, 20192
 4006752, 2430, 2427,   -3,  55239,  -1800,  22095,       0, 20295, 20180
 5006756, 2430, 2427,   -3,  55209,  -1800,  22083,       0, 20283, 20169
 6006759, 2430, 2428,   -2,  55181,  -1200,  22072,    1000, 21872, 20156
 7006768, 2430, 2427,   -3,  55151,  -1800,  22060,       0, 20260, 20147
 8006741, 2430, 2427,   -3,  55123,  -1800,  22049,       0, 20249, 19141
 9006745, 2430, 2427,   -3,  55093,  -1800,  22037,       0, 20237, 20126
    6750, 2430, 2427,   -3,  55063,  -1800,  22025,       0, 20225, 20113
 1006745, 2430, 2427,   -3,  55033,  -1800,  22013,       0, 20213, 20096
 2006747, 2430, 2427,   -3,  55003,  -1800,  22001,       0, 20201, 20088
 3006749, 2430, 2427,   -3,  54973,  -1800,  21989,       0, 20189, 20074
 4006753, 2430, 2427,   -3,  54943,  -1800,  21977,       0, 20177, 20060
 5006756, 2430, 2427,   -3,  54914,  -1800,  21965,       0, 20165, 20049
 6006760, 2430, 2428,   -2,  54885,  -1200,  21954,    1000, 21754, 20039
 7006768, 2430, 2427,   -3,  54855,  -1800,  21942,       0, 20142, 20030
 8006741, 2430, 2427,   -3,  54828,  -1800,  21931,   -1000, 19131, 21609
 9006750, 2430, 2427,   -3,  54800,  -1800,  21920,       0, 20120, 19011
    6755, 2430, 2428,   -2,  54775,  -1200,  21910,       0, 20710, 21589
 1006750, 2430, 2427,   -3,  54748,  -1800,  21899,   -1000, 19099, 21576
 2006757, 2430, 2427,   -3,  54719,  -1800,  21887,       0, 20087, 19973
 3006759, 2430, 2427,   -3,  54691,  -1800,  21876,       0, 20076, 19959
 4006762, 2430, 2427,   -3,  54662,  -1800,  21864,       0, 20064, 19949
 5006766, 2430, 2427,   -3,  54632,  -1800,  21852,       0, 20052, 19937
 6006770, 2430, 2427,   -3,  54605,  -1800,  21842,   -1000, 19042, 21524
 7006747, 2430, 2427,   -3,  54576,  -1800,  21830,       0, 20030, 19918
 8006751, 2430, 2427,   -3,  54549,  -1800,  21819,       0, 20019, 19904
 9006756, 2430, 2427,   -3,  54520,  -1800,  21808,       0, 20008, 19893
    6760, 2430, 2427,   -3,  54493,  -1800,  21797,   -1000, 18997, 20479
 1006760, 2430, 2427,   -3,  54464,  -1800,  21785,       0, 19985, 19870
 2006762, 2430, 2427,   -3,  54435,  -1800,  21774,   -1000, 18974, 21452
 3006738, 2430, 2428,   -2,  54406,  -1200,  21762,    1000, 21562, 19851
 4006746, 2430, 2427,   -3,  54377,  -1800,  21750,   -1000, 18950, 21427
 5006754, 2430, 2427,   -3,  54348,  -1800,  21739,       0, 19939, 19825
 6006758, 2430, 2427,   -3,  54318,  -1800,  21727,       0, 19927, 19813
 7006762, 2430, 2427,   -3,  54288,  -1800,  21715,       0, 19915, 19803
 8006767, 2430, 2428,   -2,  54260,  -1200,  21704,    1000, 21504, 19789
 9006744, 2430, 2427,   -3,  54231,  -1800,  21692,       0, 19892, 19781
    6748, 2430, 2428,   -2,  54205,  -1200,  21682,       0, 20482, 21358
 1006744, 2430, 2427,   -3,  54179,  -1800,  21671,       0, 19871, 18765
 2006745, 2430, 2428,   -2,  54151,  -1200,  21660,    1000, 21460, 19749
 3006752, 2430, 2427,   -3,  54123,  -1800,  21649,       0, 19849, 18743
 4006756, 2430, 2428,   -2,  54096,  -1200,  21638,       0, 20438, 21316
 5006759, 2430, 2427,   -3,  54068,  -1800,  21627,       0, 19827, 19715
 6006763, 2430, 2427,   -3,  54041,  -1800,  21616,       0, 19816, 19705
 7006767, 2430, 2427,   -3,  54015,  -1800,  21606,   -1000, 18806, 20291
 8006744, 2430, 2427,   -3,  53988,  -1800,  21595,       0, 19795, 19683
 9006748, 2430, 2428,   -2,  53960,  -1200,  21584,    1000, 21384, 19669
    6758, 2430, 2427,   -3,  53932,  -1800,  21572,   -1000, 18772, 21253
 1006758, 2430, 2427,   -3,  53905,  -1800,  21562,   -1000, 18762, 21238
 2006765, 2430, 2427,   -3,  53875,  -1800,  21550,       0, 19750, 19638
 3006768, 2430, 2427,   -3,  53845,  -1800,  21538,       0, 19738, 19626
 4006739, 2430, 2428,   -2,  53818,  -1200,  21527,       0, 20327, 21207
 5006743, 2430, 2428,   -2,  53793,  -1200,  21517,       0, 20317, 21194
 6006747, 2430, 2427,   -3,  53767,  -1800,  21506,   -1000, 18706, 21184
 7006756, 2430, 2427,   -3,  53738,  -1800,  21495,       0, 19695, 19583
 8006760, 2430, 2427,   -3,  53711,  -1800,  21484,       0, 19684, 18577
 9006765, 2430, 2427,   -3,  53685,  -1800,  21474,   -1000, 18674, 20157
    6742, 2430, 2428,   -2,  53660,  -1200,  21464,       0, 20264, 21142
 1006769, 2430, 2428,   -2,  53636,  -1200,  21454,       0, 20254, 20140
 2006770, 2430, 2427,   -3,  53608,  -1800,  21443,   -1000, 18643, 21121
 3006746, 2430, 2427,   -3,  53581,  -1800,  21432,       0, 19632, 18525
 4006749, 2430, 2427,   -3,  53555,  -1800,  21422,   -1000, 18622, 21099
 5006757, 2430, 2428,   -2,  53528,  -1200,  21411,       0, 20211, 21088
 6006761, 2430, 2427,   -3,  53499,  -1800,  21399,       0, 19599, 19487
 7006765, 2430, 2428,   -2,  53472,  -1200,  21388,    1000, 21188, 19478
 8006742, 2430, 2428,   -2,  53445,  -1200,  21378,    1000, 21178, 19464
 9006751, 2430, 2428,   -2,  53418,  -1200,  21367,    1000, 21167, 19461
    6760, 2430, 2427,   -3,  53391,  -1800,  21356,       0, 19556, 18452
 1006755, 2430, 2427,   -3,  53363,  -1800,  21345,       0, 19545, 19432
 2006757, 2430, 2428,   -2,  53341,  -1200,  21336,       0, 20136, 20022
 3006759, 2430, 2428,   -2,  53315,  -1200,  21326,    1000, 21126, 19416
 4006767, 2430, 2427,   -3,  53285,  -1800,  21314,       0, 19514, 19400
 5006738, 2430, 2428,   -2,  53259,  -1200,  21303,    1000, 21103, 18399
 6006747, 2430, 2427,   -3,  53233,  -1800,  21293,       0, 19493, 18385
 7006751, 2430, 2427,   -3,  53204,  -1800,  21281,       0, 19481, 19370
 8006755, 2430, 2427,   -3,  53176,  -1800,  21270,       0, 19470, 18366
 9006760, 2430, 2428,   -2,  53153,  -1200,  21261,       0, 20061, 19948
    6764, 2430, 2428,   -2,  53127,  -1200,  21250,    1000, 21050, 18345
 1006764, 2430, 2428,   -2,  53104,  -1200,  21241,       0, 20041, 19926
 2006765, 2430, 2427,   -3,  53078,  -1800,  21231,   -1000, 18431, 19917
 3006741, 2430, 2428,   -2,  53052,  -1200,  21220,    1000, 21020, 19313
 4006748, 2430, 2428,   -2,  53027,  -1200,  21210,    1000, 21010, 18302
 5006756, 2430, 2427,   -3,  53000,  -1800,  21200,       0, 19400, 19290
 6006760, 2430, 2427,   -3,  52973,  -1800,  21189,       0, 19389, 19278
 7006764, 2430, 2428,   -2,  52949,  -1200,  21179,       0, 19979, 19867
 8006768, 2430, 2427,   -3,  52923,  -1800,  21169,       0, 19369, 19262
 9006741, 2430, 2427,   -3,  52895,  -1800,  21158,       0, 19358, 19249
    6746, 2430, 2427,   -3,  52866,  -1800,  21146,       0, 19346, 19239
 1006741, 2430, 2427,   -3,  52840,  -1800,  21136,       0, 19336, 18232
 2006743, 2430, 2428,   -2,  52814,  -1200,  21125,    1000, 20925, 18222
 3006750, 2430, 2428,   -2,  52792,  -1200,  21116,    1000, 20916, 18212
 4006757, 2430, 2427,   -3,  52768,  -1800,  21107,   -1000, 18307, 20789
 5006765, 2430, 2428,   -2,  52743,  -1200,  21097,       0, 19897, 20778
 6006769, 2430, 2427,   -3,  52718,  -1800,  21087,       0, 19287, 18183
 7006741, 2430, 2427,   -3,  52689,  -1800,  21075,       0, 19275, 19165
 8006746, 2430, 2428,   -2,  52666,  -1200,  21066,       0, 19866, 19753
 9006750, 2430, 2428,   -2,  52643,  -1200,  21057,    1000, 20857, 18155
    6759, 2430, 2428,   -2,  52617,  -1200,  21046,    1000, 20846, 18144
 1006759, 2430, 2427,   -3,  52591,  -1800,  21036,       0, 19236, 19128
 2006761, 2430, 2428,   -2,  52565,  -1200,  21026,       0, 19826, 20711
 3006763, 2430, 2428,   -2,  52541,  -1200,  21016,       0, 19816, 20696
 4006767, 2430, 2428,   -2,  52513,  -1200,  21005,       0, 19805, 20685
 5006738, 2430, 2428,   -2,  52490,  -1200,  20996,       0, 19796, 19685
 6006741, 2430, 2428,   -2,  52468,  -1200,  20987,       0, 19787, 19677
 7006745, 2430, 2428,   -2,  52445,  -1200,  20978,       0, 19778, 20658
 8006749, 2430, 2428,   -2,  52420,  -1200,  20968,    1000, 20768, 18063
 9006758, 2430, 2428,   -2,  52397,  -1200,  20958,       0, 19758, 19644
    6762, 2430, 2428,   -2,  52375,  -1200,  20950,    1000, 20750, 18044
 1006762, 2430, 2427,   -3,  52348,  -1800,  20939,       0, 19139, 18034
 2006763, 2430, 2427,   -3,  52320,  -1800,  20928,       0, 19128, 19021
 3006766, 2430, 2427,   -3,  52292,  -1800,  20916,       0, 19116, 19009
 4006768, 2430, 2427,   -3,  52267,  -1800,  20906,   -1000, 18106, 20589
 5006745, 2430, 2427,   -3,  52243,  -1800,  20897,   -1000, 18097, 20578
 6006753, 2430, 2427,   -3,  52220,  -1800,  20888,   -1000, 18088, 19574
 7006762, 2430, 2427,   -3,  52195,  -1800,  20878,       0, 19078, 17978
 8006766, 2430, 2428,   -2,  52171,  -1200,  20868,       0, 19668, 19554
 9006738, 2430, 2428,   -2,  52148,  -1200,  20859,       0, 19659, 19548
    6743, 2430, 2428,   -2,  52126,  -1200,  20850,    1000, 20650, 17944
 1006742, 2430, 2428,   -2,  52104,  -1200,  20841,       0, 19641, 20526
 2006744, 2430, 2427,   -3,  52081,  -1800,  20832,   -1000, 18032, 19520
 3006752, 2430, 2428,   -2,  52055,  -1200,  20822,    1000, 20622, 17916
 4006759, 2430, 2427,   -3,  52030,  -1800,  20812,   -1000, 18012, 19501
 5006767, 2430, 2427,   -3,  52005,  -1800,  20802,   -1000, 18002, 19489
 6006744, 2430, 2428,   -2,  51981,  -1200,  20792,       0, 19592, 20475
 7006748, 2430, 2428,   -2,  51957,  -1200,  20782,       0, 19582, 19472
 8006752, 2430, 2428,   -2,  51931,  -1200,  20772,       0, 19572, 20455
 9006756, 2430, 2428,   -2,  51906,  -1200,  20762,    1000, 20562, 17859
    6765, 2430, 2428,   -2,  51884,  -1200,  20753,       0, 19553, 19440
 1006760, 2430, 2427,   -3,  51859,  -1800,  20743,   -1000, 17943, 19433
 2006767, 2430, 2428,   -2,  51836,  -1200,  20734,       0, 19534, 20419
 3006769, 2430, 2427,   -3,  51812,  -1800,  20724,   -1000, 17924, 19411
 4006745, 2430, 2427,   -3,  51788,  -1800,  20715,       0, 18915, 17811
 5006748, 2430, 2428,   -2,  51765,  -1200,  20706,       0, 19506, 19393
 6006751, 2430, 2427,   -3,  51743,  -1800,  20697,   -1000, 17897, 19388
 7006760, 2430, 2428,   -2,  51719,  -1200,  20687,       0, 19487, 20369
 8006764, 2430, 2428,   -2,  51698,  -1200,  20679,       0, 19479, 20366
 9006768, 2430, 2428,   -2,  51673,  -1200,  20669,       0, 19469, 19361
    6740, 2430, 2428,   -2,  51648,  -1200,  20659,       0, 19459, 19348
 1006767, 2430, 2427,   -3,  51626,  -1800,  20650,   -1000, 17850, 19340
 2006741, 2430, 2427,   -3,  51602,  -1800,  20640,   -1000, 17840, 20322
 3006749, 2430, 2427,   -3,  51578,  -1800,  20631,       0, 18831, 17728
 4006752, 2430, 2427,   -3,  51553,  -1800,  20621,   -1000, 17821, 20307
 5006760, 2430, 2428,   -2,  51531,  -1200,  20612,       0, 19412, 19299
 6006764, 2430, 2428,   -2,  51507,  -1200,  20602,       0, 19402, 19292
 7006767, 2430, 2428,   -2,  51486,  -1200,  20594,       0, 19394, 19285
 8006739, 2430, 2428,   -2,  51465,  -1200,  20586,       0, 19386, 19272
 9006743, 2430, 2427,   -3,  51441,  -1800,  20576,       0, 18776, 17675
    6748, 2430, 2428,   -2,  51415,  -1200,  20566,    1000, 20366, 17661
 1006747, 2430, 2428,   -2,  51393,  -1200,  20557,       0, 19357, 19244

-----------------------------------------------
Date: 4/3/2013 - 4:35:08 PM
End log file
